	Lat	Lon	ps (cm)
	15.25	121.25	16.875347792359968
	15.25	121.5	17.069024015146006
	15.25	121.75	16.541600511820015
	15.25	122.0	15.491905510832334
	15.25	122.25	14.253505301310152
	15.25	122.5	13.32507280007274
	15.25	122.75	12.908607477766026
	15.25	123.0	13.018461506961499
	15.25	123.25	13.018461506961499
	15.25	123.5	13.59320020574896
	15.25	123.75	14.542638363418881
	15.25	124.0	15.265749886249926
	15.25	124.25	15.31153219405661
	15.25	124.5	14.783620922474565
	15.25	124.75	14.190227442520094
	15.25	125.0	13.78952787266201
	15.25	125.25	13.48065192687146
	15.25	125.5	12.83228746484841
	15.25	125.75	12.316417277588034
	15.25	126.0	12.49686507793826
	15.25	126.25	13.466254149937125
	15.25	126.5	14.038466373246855
	15.25	126.75	13.679524406890282
	15.25	127.0	12.884933496689591
	15.25	127.25	11.812100235490464
	15.25	127.5	10.249140810433472
	15.25	127.75	9.084514188245866
	15.25	128.0	9.476763829239456
	15.25	128.25	10.844400246144206
	15.25	128.5	12.50677287598014
	15.25	128.75	14.089858477102357
	15.25	129.0	15.463038071330718
	15.25	129.25	16.733139018175574
	15.25	129.5	16.774363474339058
	15.25	129.75	18.057384508677174
	15.25	130.0	18.93550860283795
	15.25	130.25	18.851750023859747
	15.25	130.5	17.80635958353031
	15.25	130.75	16.45218997045822
	15.25	131.0	15.586201526360083
	15.25	131.25	15.157552493735409
	15.25	131.5	14.518912895156838
	15.25	131.75	13.61537314365364
	15.25	132.0	12.507542622445085
	15.25	132.25	11.62976570472916
	15.25	132.5	11.23757351808569
	15.25	132.75	11.078042701237841
	15.25	133.0	10.732287238458003
	15.25	133.25	10.261471878752353
	15.25	133.5	9.670286525993873
	15.25	133.75	8.97159232514111
	15.25	134.0	8.514168999376338
	15.25	134.25	8.359144777815503
	15.25	134.5	8.044100323161294
	15.25	134.75	6.870390625658944
	15.25	135.0	4.476367288574595
	15.25	135.25	2.583401861950636
	15.25	135.5	1.870393947162238
	15.25	135.75	1.812374486459853
	15.25	136.0	1.8145630164532611
	15.25	136.25	1.8215472268277133
	15.25	136.5	1.6268638982663397
	15.25	136.75	1.3458372418982152
	15.25	137.0	1.2014347706908632
	15.25	137.25	1.2697525285817977
	15.25	137.5	1.5027692870253873
	15.25	137.75	1.5701304308743342
	15.25	138.0	1.470684862245832
	15.25	138.25	1.4173516287906534
	15.25	138.5	1.4448825632728082
	15.25	138.75	1.4183537351098303
	15.25	139.0	1.2850557519825803
	15.25	139.25	1.1861686864247842
	15.25	139.5	1.062061875622851
	15.25	139.75	1.0049786604786628
	15.25	140.0	0.9973333366626047
	15.5	60.0	10.403159338939808
	15.5	60.25	10.402257888709089
	15.5	60.5	10.113043368201904
	15.5	60.75	10.206077240211417
	15.5	61.0	10.783787855482966
	15.5	61.25	10.868034093960913
	15.5	61.5	10.694608522047558
	15.5	61.75	10.583554058493117
	15.5	62.0	10.561325126678804
	15.5	62.25	10.468041467187808
	15.5	62.5	10.305609567438857
	15.5	62.75	10.204392382404581
	15.5	63.0	10.166241608570864
	15.5	63.25	10.065530820177154
	15.5	63.5	9.902651540675933
	15.5	63.75	9.650056305751402
	15.5	64.0	9.259988440768952
	15.5	64.25	9.007455820565575
	15.5	64.5	8.977856035636512
	15.5	64.75	9.277301434472157
	15.5	65.0	9.611302944851753
	15.5	65.25	9.682377251974808
	15.5	65.5	9.603709794051278
	15.5	65.75	9.491445938177621
	15.5	66.0	9.427747242808195
	15.5	66.25	9.462305781391146
	15.5	66.5	9.462305781391146
